"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000253293",2.42325514860211,0.864134961168678,1.16616897101346,0.74100321878544,0.458691488673881,0.572522989527291,"HOXA10","3206","homeobox A10"
"ENSG00000110921",171.53099628654,-0.104592300560611,0.141152921866702,-0.740985727942514,0.458702093929859,0.572522989527291,"MVK","4598","mevalonate kinase"
"ENSG00000036257",1295.11383885096,-0.043762181855971,0.059067885390718,-0.740879440096696,0.458766542596469,0.572554941551932,"CUL3","8452","cullin 3"
"ENSG00000183665",166.827416522305,0.104377039197148,0.140914835870103,0.740710078911521,0.458869246880873,0.572634628326021,"TRMT12","55039","tRNA methyltransferase 12 homolog"
"ENSG00000139428",117.78712371279,-0.131662658844363,0.17780905867973,-0.740472166165135,0.459013544077115,0.572766202066592,"MMAB","326625","metabolism of cobalamin associated B"
"ENSG00000131477",4.76826103507214,-0.624389814502382,0.843585786204587,-0.740161610962652,0.459201938125087,0.572952773796777,"RAMP2","10266","receptor activity modifying protein 2"
"ENSG00000174332",54.5577415624595,0.180577630050553,0.244035026269204,0.739966031971784,0.459320605660125,0.573052322544563,"GLIS1","148979","GLIS family zinc finger 1"
"ENSG00000002587",1.61392192116508,1.03373340037098,1.39715777282947,0.739883082980317,0.459370940140163,0.573066608751119,"HS3ST1","9957","heparan sulfate-glucosamine 3-sulfotransferase 1"
"ENSG00000152705",2.17566788870543,0.922861755618148,1.24772442697333,0.739635880862556,0.45952096378189,0.573205244538087,"CATSPER3","347732","cation channel sperm associated 3"
"ENSG00000127325",2.20049418397341,-0.881093745248445,1.19185316915757,-0.739263667747954,0.459746906665362,0.573432390282205,"BEST3","144453","bestrophin 3"
"ENSG00000143994",3.36196434263188,0.761226751564651,1.0297873458378,0.739207715691379,0.459780876371612,0.573432390282205,"ABHD1","84696","abhydrolase domain containing 1"
"ENSG00000196151",67.5804251108223,-0.160528473926444,0.217395772529619,-0.738415802931831,0.460261814418567,0.573983636901408,"WDSUB1","151525","WD repeat, sterile alpha motif and U-box domain containing 1"
"ENSG00000186212",2.51398066001936,0.843912125555327,1.14382797562842,0.73779636758026,0.460638200972153,0.574404417118841,"SOWAHB","345079","sosondowah ankyrin repeat domain family member B"
"ENSG00000086289",4.25374702449881,-0.673975592522455,0.913606107124732,-0.737709158538319,0.460691205486964,0.574421910868602,"EPDR1","54749","ependymin related 1"
"ENSG00000204220",345.802658660161,-0.0743800988655919,0.100907001303211,-0.737115342889742,0.461052209524348,0.574768323763973,"PFDN6","10471","prefoldin subunit 6"
"ENSG00000174516",139.990897303028,0.11760242567626,0.159548268141082,0.73709622201771,0.461063836486158,0.574768323763973,"PELI3","246330","pellino E3 ubiquitin protein ligase family member 3"
"ENSG00000130684",24.7702373228438,0.274673743900787,0.372661446369864,0.737059726935571,0.461086028759768,0.574768323763973,"ZNF337","26152","zinc finger protein 337"
"ENSG00000268651",1.07787174162224,-1.40519718666951,1.90839305019407,-0.73632482916798,0.461533039346644,0.575253424323798,"CTAG1A","246100","cancer/testis antigen 1A"
"ENSG00000113448",82.3230833216215,-0.147222835315435,0.199951801340251,-0.736291617923017,0.461553246209046,0.575253424323798,"PDE4D","5144","phosphodiesterase 4D"
"ENSG00000161281",36.3997786508251,-0.214920925156947,0.292426852516433,-0.734956189240075,0.462366176188418,0.576217884717141,"COX7A1","1346","cytochrome c oxidase subunit 7A1"
"ENSG00000134198",20.1328462481796,0.297914052064914,0.405463528983032,0.734749319654297,0.462492177578023,0.576308259785589,"TSPAN2","10100","tetraspanin 2"
"ENSG00000124228",691.549024481168,-0.0551666577362158,0.0750864327461843,-0.734708731239056,0.462516901665351,0.576308259785589,"DDX27","55661","DEAD-box helicase 27"
"ENSG00000068078",14.1323647760195,-0.347127464250616,0.472619291818079,-0.734475867278462,0.462658763011668,0.576436287874373,"FGFR3","2261","fibroblast growth factor receptor 3"
"ENSG00000186767",90.9416488229228,-0.142471834748038,0.194079142706739,-0.734091426626498,0.462893018378899,0.576679400242452,"SPIN4","139886","spindlin family member 4"
"ENSG00000174891",236.044420801201,-0.0895754681943842,0.122066286569095,-0.733826437356892,0.463054525643257,0.57680083507645,"RSRC1","51319","arginine and serine rich coiled-coil 1"
"ENSG00000169490",1133.10453143789,-0.0457619205182427,0.0623626720977515,-0.733803074481997,0.463068766496441,0.57680083507645,"TM2D2","83877","TM2 domain containing 2"
"ENSG00000154079",55.3854672478455,0.172332182996119,0.235147938915662,0.732867078447699,0.463639504178358,0.577422662045467,"SDHAF4","135154","succinate dehydrogenase complex assembly factor 4"
"ENSG00000135502",3.6892838740985,-0.690355643190554,0.942007388194534,-0.732855869117651,0.463646341609856,0.577422662045467,"SLC26A10","65012","solute carrier family 26 member 10"
"ENSG00000111341",34.8115199625434,-0.21679985381529,0.296579046168484,-0.731001925510704,0.464777976819881,0.578783085962941,"MGP","4256","matrix Gla protein"
"ENSG00000256061",1.59138624080267,1.06445297378646,1.45690094847961,0.730628238589109,0.465006258804946,0.579018438853269,"DNAAF4","161582","dynein axonemal assembly factor 4"
"ENSG00000169220",12.0925475209378,0.369419177016234,0.506075146225133,0.72996901699633,0.465409123326299,0.57947112102585,"RGS14","10636","regulator of G protein signaling 14"
"ENSG00000183785",0.686979477689127,-1.61814906362907,2.21746300730006,-0.729729902281119,0.465555299409759,0.579601757347563,"TUBA8","51807","tubulin alpha 8"
"ENSG00000151611",128.201110809215,0.114772974492899,0.157294632183587,0.729668729947131,0.465592699500461,0.579601757347563,"MMAA","166785","metabolism of cobalamin associated A"
"ENSG00000224877",408.082048795352,0.0670260211459257,0.0918998319517781,0.729337798801371,0.465795056097668,0.579804690605358,"NDUFAF8","284184","NADH:ubiquinone oxidoreductase complex assembly factor 8"
"ENSG00000147488",3.29983808259001,0.720154024505358,0.988544832234947,0.728499103957887,0.466308116973765,0.580363981599243,"ST18","9705","ST18, C2H2C-type zinc finger"
"ENSG00000235169",8.00720108324259,-0.452339664822849,0.620940911396904,-0.728474572250748,0.4663231286537,0.580363981599243,"SMIM1","388588","small integral membrane protein 1 (Vel blood group)"
"ENSG00000125864",46.12817976183,0.195119457378849,0.267907698649128,0.728308512083457,0.466424752854508,0.580441442841319,"BFSP1","631","beaded filament structural protein 1"
"ENSG00000165359",87.3727735561829,0.138681069476149,0.190441906223573,0.728206686365243,0.466487073439515,0.580469983818944,"INTS6L","203522","integrator complex subunit 6 like"
"ENSG00000131374",858.919737469988,-0.049972303559359,0.068645449910925,-0.727976925261668,0.466627711535621,0.580595965606753,"TBC1D5","9779","TBC1 domain family member 5"
"ENSG00000135108",672.711255228385,0.0584601203252839,0.0803825770798011,0.727273526789849,0.467058412034499,0.581082802343782,"FBXO21","23014","F-box protein 21"
"ENSG00000229676",5.41733919707927,0.570900543973305,0.786232621187611,0.72612167008659,0.467764185535188,0.581911755416359,"ZNF492","57615","zinc finger protein 492"
"ENSG00000109184",737.697472732936,0.0523669917792012,0.0721485442517733,0.725821876550393,0.467947973947494,0.582091259287489,"DCUN1D4","23142","defective in cullin neddylation 1 domain containing 4"
"ENSG00000119888",3.88260865349984,0.673673488852008,0.928389990380378,0.725636312145063,0.468061754237462,0.582130484061939,"EPCAM","4072","epithelial cell adhesion molecule"
"ENSG00000235863",11.1311671179116,0.388600087031737,0.535592008498894,0.725552437051606,0.468113187945634,0.582130484061939,"B3GALT4","8705","beta-1,3-galactosyltransferase 4"
"ENSG00000103067",1.17592763575848,1.27977525255446,1.76403435483658,0.725482045769463,0.468156355555213,0.582130484061939,"ESRP2","80004","epithelial splicing regulatory protein 2"
"ENSG00000164405",809.261562044016,0.0510169721757345,0.0703224557188944,0.725471994033723,0.468162519984284,0.582130484061939,"UQCRQ","27089","ubiquinol-cytochrome c reductase complex III subunit VII"
"ENSG00000086848",127.763451621071,0.12360344709661,0.17038213881867,0.725448382991342,0.468177000107624,0.582130484061939,"ALG9","79796","ALG9, alpha-1,2-mannosyltransferase"
"ENSG00000180089",5.56588821779434,0.557477177717469,0.768907896294759,0.725024649120993,0.468436908760865,0.582404518417212,"TMEM86B","255043","transmembrane protein 86B"
"ENSG00000197170",1332.79746879288,0.0417543512603842,0.0576242215763117,0.724597228703367,0.4686991595637,0.582681418274973,"PSMD12","5718","proteasome 26S subunit, non-ATPase 12"
"ENSG00000125931",1.4339027879504,-1.12888828220545,1.55821262967233,-0.724476403738838,0.468773308429482,0.582724444975852,"CITED1","4435","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1"
"ENSG00000138483",0.667735242575268,-1.61789625787619,2.23423152667208,-0.724139928454985,0.46897983357625,0.582898369678424,"CCDC54","84692","coiled-coil domain containing 54"
"ENSG00000198912",274.59719900775,-0.0792810784305044,0.109492557762847,-0.724077325896627,0.469018263950419,0.582898369678424,"C1orf174","339448","chromosome 1 open reading frame 174"
"ENSG00000095066",140.865044105173,0.109755971335912,0.151585097551116,0.724055155216696,0.469031874475264,0.582898369678424,"HOOK2","29911","hook microtubule tethering protein 2"
"ENSG00000214960",44.9295356751618,0.191209143652009,0.264110973676511,0.723972733848635,0.469082474662454,0.582912100470088,"ISPD","729920","isoprenoid synthase domain containing"
"ENSG00000172037",6138.64798189014,0.0346998073520958,0.0479450781553107,0.72374076103685,0.469224903789952,0.58303993188233,"LAMB2","3913","laminin subunit beta 2"
"ENSG00000118961",284.747540365289,0.0794047034235905,0.109738653265771,0.723580079220436,0.469323574935529,0.583113374422511,"LDAH","60526","lipid droplet associated hydrolase"
"ENSG00000188243",596.819578881038,-0.0624255698420163,0.0863331050727123,-0.723078010334965,0.469631958245212,0.58344734052246,"COMMD6","170622","COMM domain containing 6"
"ENSG00000217930",14.6033040575834,0.336264360743946,0.465168614159725,0.722887036029657,0.46974928885493,0.583543915976396,"PAM16","51025","presequence translocase associated motor 16"
"ENSG00000182257",2.20801719897449,-0.855698107855074,1.18385033999836,-0.722809361068612,0.46979701535697,0.583554017052762,"PRR34","55267","PRR34 long non-coding RNA"
"ENSG00000104814",1.69292621246955,1.02001890431605,1.41402130204866,0.721360352095283,0.470687833649848,0.584611266840675,"MAP4K1","11184","mitogen-activated protein kinase kinase kinase kinase 1"
"ENSG00000130822",1.59467768605122,1.01816877389574,1.41212204612672,0.721020379710415,0.47089697603035,0.584821743720847,"PNCK","139728","pregnancy up-regulated nonubiquitous CaM kinase"
"ENSG00000205238",4.3792608856453,0.610064840088502,0.84649448198681,0.72069558995425,0.471096826332488,0.585020645979796,"SPDYE2","441273","speedy/RINGO cell cycle regulator family member E2"
"ENSG00000095587",5.47277111266464,0.574672555823897,0.797610487536243,0.720492727721041,0.471221675677457,0.585126384373946,"TLL2","7093","tolloid like 2"
"ENSG00000008735",9.60069356997616,-0.424587049453363,0.58996285209576,-0.719684380033551,0.471719345646118,0.585695005571397,"MAPK8IP2","23542","mitogen-activated protein kinase 8 interacting protein 2"
"ENSG00000167281",0.682747907936595,-1.6923452533748,2.35218880299041,-0.719476791668792,0.471847196916731,0.585792660571268,"RBFOX3","146713","RNA binding fox-1 homolog 3"
"ENSG00000196632",32.3048058904,-0.231181142411177,0.321340381976506,-0.719427608161862,0.471877491267614,0.585792660571268,"WNK3","65267","WNK lysine deficient protein kinase 3"
"ENSG00000133250",144.515966217912,-0.109225288735493,0.151918033840801,-0.718975133985428,0.472156240907258,0.586053061067601,"ZNF414","84330","zinc finger protein 414"
"ENSG00000223609",5.40060000058684,-0.558674872320935,0.77706187718707,-0.718958024737121,0.472166782949972,0.586053061067601,"HBD","3045","hemoglobin subunit delta"
"ENSG00000157734",15.6411464423955,0.353220800322378,0.491368978379582,0.718850427813363,0.472233082894569,0.586085993743171,"SNX22","79856","sorting nexin 22"
"ENSG00000155313",618.000293753368,-0.0555965737786024,0.0773828842278183,-0.718460862933513,0.472473171033044,0.586334590323762,"USP25","29761","ubiquitin specific peptidase 25"
"ENSG00000204950",0.407455990727491,2.1032679317977,2.92812448851927,0.718298672083205,0.4725731487801,NA,"LRRC10B","390205","leucine rich repeat containing 10B"
"ENSG00000082175",0.407455990727491,2.1032679317977,2.92812448851927,0.718298672083205,0.4725731487801,NA,"PGR","5241","progesterone receptor"
"ENSG00000056487",0.407455990727491,2.1032679317977,2.92812448851927,0.718298672083205,0.4725731487801,NA,"PHF21B","112885","PHD finger protein 21B"
"ENSG00000115507",0.645361547160627,-1.61759492493723,2.25473084400455,-0.717422626846347,0.473113362265997,0.586983000493986,"OTX1","5013","orthodenticle homeobox 1"
"ENSG00000204962",0.645361547160627,-1.61759492493723,2.25473084400455,-0.717422626846347,0.473113362265997,0.586983000493986,"PCDHA8","56140","protocadherin alpha 8"
"ENSG00000108179",1447.55071637838,0.0409808508006144,0.0571225588755302,0.717419730616611,0.473115148790071,0.586983000493986,"PPIF","10105","peptidylprolyl isomerase F"
"ENSG00000166266",804.087248144593,-0.0512265254970644,0.0714975966402164,-0.716478985368442,0.47369563893076,0.587653731192049,"CUL5","8065","cullin 5"
"ENSG00000232196",2.79582482039123,0.773156327092074,1.07990357710473,0.715949408339715,0.474022588482411,0.588009840001159,"MTRNR2L4","100463285","MT-RNR2 like 4"
"ENSG00000164604",38.7299691330656,-0.203310801319644,0.284020849617696,-0.715830551149004,0.474095985412467,0.588020162143055,"GPR85","54329","G protein-coupled receptor 85"
"ENSG00000143442",714.498344315441,-0.0554869733728577,0.0775166986927638,-0.715806714018864,0.474110706116564,0.588020162143055,"POGZ","23126","pogo transposable element derived with ZNF domain"
"ENSG00000164758",49.1154569305659,-0.181096103189543,0.253181209707808,-0.715282557495254,0.474434464312325,0.588372192446571,"MED30","90390","mediator complex subunit 30"
"ENSG00000047936",3.00330522675234,0.752267674860554,1.05190170016997,0.715150165399487,0.474516258760226,0.588386397294617,"ROS1","6098","ROS proto-oncogene 1, receptor tyrosine kinase"
"ENSG00000205177",3.24024001134716,0.706872832265835,0.988447005910973,0.715134780153809,0.474525764570757,0.588386397294617,"C11orf91","100131378","chromosome 11 open reading frame 91"
"ENSG00000167393",145.085245968276,-0.109067040115493,0.152661791331889,-0.714435741674089,0.474957777468281,0.588872526653278,"PPP2R3B","28227","protein phosphatase 2 regulatory subunit B''beta"
"ENSG00000103316",2.35320245201889,-0.876966132743703,1.22906494207973,-0.713523022843505,0.475522171825584,0.589397234965372,"CRYM","1428","crystallin mu"
"ENSG00000166377",242.80566830485,-0.0828764283626053,0.116152965491953,-0.713511084384212,0.47552955660035,0.589397234965372,"ATP9B","374868","ATPase phospholipid transporting 9B (putative)"
"ENSG00000106236",0.675258257576347,-1.58936331453402,2.22758185333751,-0.713492665669157,0.475540949991399,0.589397234965372,"NPTX2","4885","neuronal pentraxin 2"
"ENSG00000005844",0.675258257576347,-1.58936331453402,2.22758185333751,-0.713492665669157,0.475540949991399,0.589397234965372,"ITGAL","3683","integrin subunit alpha L"
"ENSG00000060762",223.354238195633,0.0948683101156229,0.132976911365819,0.713419413499841,0.475586263570625,0.589403830516639,"MPC1","51660","mitochondrial pyruvate carrier 1"
"ENSG00000124279",85.490451766974,-0.138272309546373,0.193840332668766,-0.713330954619501,0.47564098713369,0.589422085964545,"FASTKD3","79072","FAST kinase domains 3"
"ENSG00000153048",481.225871264755,-0.0633953646851839,0.0888900394457546,-0.713188621362589,0.475729046400301,0.58943948675432,"CARHSP1","23589","calcium regulated heat stable protein 1"
"ENSG00000261408",3.2712054665738,0.705221459555766,0.988842197260785,0.713178969818761,0.475735017976837,0.58943948675432,"TEN1-CDK3","100529145","TEN1-CDK3 readthrough (NMD candidate)"
"ENSG00000169918",1.53491762986061,1.04571123842979,1.46729813368804,0.712678094806404,0.476044974391505,0.589773943559348,"OTUD7A","161725","OTU deubiquitinase 7A"
"ENSG00000100739",821.429267616121,-0.0494814636573757,0.0694433581529919,-0.712544222708272,0.476127837186514,0.589799371347436,"BDKRB1","623","bradykinin receptor B1"
"ENSG00000165837",2.15642365359157,0.907309952898537,1.27338954502677,0.712515629205567,0.476145536727628,0.589799371347436,"ERICH6B","220081","glutamate rich 6B"
"ENSG00000157214",53.4278061644262,0.175427448781225,0.246283803605997,0.712297951439279,0.476280292326893,0.589916711346647,"STEAP2","261729","STEAP2 metalloreductase"
"ENSG00000277203",112.606375948635,-0.123910653274629,0.174053426122449,-0.711911601139391,0.476519517799842,0.590163416246561,"F8A1","8263","coagulation factor VIII associated 1"
"ENSG00000134480",407.69114604854,0.0683664746855992,0.0960433159463565,0.711829594927608,0.476570303954477,0.590176719576598,"CCNH","902","cyclin H"
"ENSG00000165084",6.01698779925169,0.533533067479641,0.749700908227798,0.711661225995908,0.476674583525548,0.590243641673392,"C8orf34","116328","chromosome 8 open reading frame 34"
"ENSG00000203667",14.5862453351799,-0.328484731533393,0.461605847727392,-0.711613020395236,0.476704442043587,0.590243641673392,"COX20","116228","cytochrome c oxidase assembly factor COX20"
"ENSG00000164707",6.68542202202969,0.554302860602313,0.77957422772737,0.711032818796777,0.477063898885324,0.590446708212266,"SLC13A4","26266","solute carrier family 13 member 4"
"ENSG00000149658",865.956856839274,0.0487016278429925,0.0684967627168371,0.71100627111858,0.477080349725399,0.590446708212266,"YTHDF1","54915","YTH N6-methyladenosine RNA binding protein 1"
"ENSG00000179046",8.78497890795788,0.486832844077287,0.684719765305574,0.710995751466332,0.47708686854019,0.590446708212266,"TRIML2","205860","tripartite motif family like 2"
"ENSG00000167447",348.158316647492,0.0725286381227628,0.10201090792666,0.710989046141089,0.477091023719468,0.590446708212266,"SMG8","55181","SMG8, nonsense mediated mRNA decay factor"
"ENSG00000166341",651.205128538416,-0.0586087898898495,0.0824351392681252,-0.710968531262147,0.477103736574049,0.590446708212266,"DCHS1","8642","dachsous cadherin-related 1"
"ENSG00000171962",23.6494589721956,0.267901476273911,0.376816354012026,0.710960321709818,0.477108823999178,0.590446708212266,"DRC3","83450","dynein regulatory complex subunit 3"
"ENSG00000119866",12.7374294687828,0.348000907568711,0.489595590081696,0.710792569660691,0.477212785742354,0.590525779703679,"BCL11A","53335","B cell CLL/lymphoma 11A"
"ENSG00000129596",77.8796484658727,0.144752494487686,0.203677186957246,0.710695668229508,0.477272844557489,0.590550514909602,"CDO1","1036","cysteine dioxygenase type 1"
"ENSG00000167658",45056.0969937004,-0.024877456593475,0.0350269485094199,-0.710237621378426,0.477556794706232,0.590838968250887,"EEF2","1938","eukaryotic translation elongation factor 2"
"ENSG00000222046",1.07767910934015,1.2832462450882,1.80690482300601,0.710190281607284,0.47758614661235,0.590838968250887,"DCDC2B","149069","doublecortin domain containing 2B"
"ENSG00000112309",2.92647178971054,0.765307298377523,1.07817152920756,0.709819613712124,0.477816004590543,0.591073717949927,"B3GAT2","135152","beta-1,3-glucuronyltransferase 2"
"ENSG00000184489",7.13697695060861,-0.482370656333486,0.679848803767348,-0.709526373600208,0.47799789103024,0.59124909089414,"PTP4A3","11156","protein tyrosine phosphatase type IVA, member 3"
"ENSG00000141428",133.276107966519,0.110725582844972,0.15611400521101,0.709261047369263,0.478162496094804,0.591403060376403,"C18orf21","83608","chromosome 18 open reading frame 21"
"ENSG00000176896",18.5005454369857,0.287713744152847,0.405723297777041,0.709137842784061,0.478238941206454,0.591447974783982,"TCEANC","170082","transcription elongation factor A N-terminal and central domain containing"
"ENSG00000172738",49.0095685306753,0.188622424823463,0.266135970873361,0.708744572199214,0.478482999648288,0.59170015512808,"TMEM217","221468","transmembrane protein 217"
"ENSG00000120925",309.135844153588,0.0741779161256911,0.104727300640518,0.708295885332808,0.47876153178034,0.591994920327095,"RNF170","81790","ring finger protein 170"
"ENSG00000185201",1004.05378931371,-0.0459096085453111,0.0648362831496625,-0.708085138676709,0.4788923879104,0.59204557860028,"IFITM2","10581","interferon induced transmembrane protein 2"
"ENSG00000116329",0.656014022462488,-1.58896497276585,2.2448025211063,-0.707841762393768,0.47904352862046,0.59204557860028,"OPRD1","4985","opioid receptor delta 1"
"ENSG00000160838",0.656014022462488,-1.58896497276585,2.2448025211063,-0.707841762393768,0.47904352862046,0.59204557860028,"LRRC71","149499","leucine rich repeat containing 71"
"ENSG00000115850",0.656014022462488,-1.58896497276585,2.2448025211063,-0.707841762393768,0.47904352862046,0.59204557860028,"LCT","3938","lactase"
"ENSG00000154153",0.656014022462488,-1.58896497276585,2.2448025211063,-0.707841762393768,0.47904352862046,0.59204557860028,"RETREG1","54463","reticulophagy regulator 1"
"ENSG00000251349",0.656014022462488,-1.58896497276585,2.2448025211063,-0.707841762393768,0.47904352862046,0.59204557860028,"MSANTD3-TMEFF1","100526694","MSANTD3-TMEFF1 readthrough"
"ENSG00000070388",6.69600361664193,-0.506390863845788,0.715549544373466,-0.707695040584763,0.479134657879704,0.592108551721539,"FGF22","27006","fibroblast growth factor 22"
"ENSG00000152078",66.7007248104545,0.157324075183656,0.222579685000532,0.706821357857881,0.479677500176515,0.592729688739958,"TMEM56","148534","transmembrane protein 56"
"ENSG00000172794",1.03719393559773,-1.25573913156245,1.77689026681381,-0.706706066781574,0.479749158635235,0.592768536214461,"RAB37","326624","RAB37, member RAS oncogene family"
"ENSG00000178732",2.31435414688193,0.832657642708071,1.17888533735009,0.706309270568867,0.479995829503748,0.592997753687444,"GP5","2814","glycoprotein V platelet"
"ENSG00000138756",261.140993758319,-0.0849932637023977,0.120339638288878,-0.706278204845268,0.48001514462554,0.592997753687444,"BMP2K","55589","BMP2 inducible kinase"
"ENSG00000189376",50.2860511155425,0.180928723364028,0.256270274956626,0.706007450121362,0.480183504387939,0.593156021093743,"C8orf76","84933","chromosome 8 open reading frame 76"
"ENSG00000183978",262.728171445474,-0.0806320471202981,0.114245327043429,-0.705779826685135,0.480325069306455,0.593281165893273,"COA3","28958","cytochrome c oxidase assembly factor 3"
"ENSG00000139194",16.1496443673162,0.316312321169721,0.448382232105323,0.705452398692329,0.480528745156042,0.593483000595806,"RBP5","83758","retinol binding protein 5"
"ENSG00000198585",687.64754956147,-0.0526384752700763,0.0747055819319044,-0.704612345005989,0.48105151385707,0.594078868043029,"NUDT16","131870","nudix hydrolase 16"
"ENSG00000079432",1726.08037843386,0.0407623692777546,0.0578653043468925,0.704435408019135,0.481161661906318,0.594165108770449,"CIC","23152","capicua transcriptional repressor"
"ENSG00000106591",466.767971461818,0.0617500114184458,0.0876938672413582,0.704154273964135,0.481336703680282,0.594331462704423,"MRPL32","64983","mitochondrial ribosomal protein L32"
"ENSG00000196388",31.6037230036236,-0.221989412223395,0.315312203568419,-0.70403051233387,0.481413772052363,0.594376826045717,"INCA1","388324","inhibitor of CDK, cyclin A1 interacting protein 1"
"ENSG00000169221",1332.3234758893,0.0434233467985254,0.0617118939008931,0.70364631602883,0.481653060093812,0.594622449293232,"TBC1D10B","26000","TBC1 domain family member 10B"
"ENSG00000092295",6.79076971280121,0.520696555481187,0.74010060955096,0.703548340268371,0.481714092450002,0.594647985135115,"TGM1","7051","transglutaminase 1"
"ENSG00000169169",487.090660387367,0.0613026024572393,0.0872121806675347,0.70291330853122,0.482109776808958,0.595086590503385,"CPT1C","126129","carnitine palmitoyltransferase 1C"
"ENSG00000154957",83.0127606948731,-0.139789368108265,0.19889830959027,-0.70281828134302,0.48216900286178,0.595109853795907,"ZNF18","7566","zinc finger protein 18"
"ENSG00000075336",298.517517788352,-0.0758488457987078,0.107934079490591,-0.702733058517631,0.482222121673101,0.595125576052434,"TIMM21","29090","translocase of inner mitochondrial membrane 21"
"ENSG00000135093",147.653113537493,-0.10393822075151,0.147943073748567,-0.702555504072841,0.48233280037725,0.595212326212837,"USP30","84749","ubiquitin specific peptidase 30"
"ENSG00000078900",1.06285907626091,-1.29217095148451,1.83964000191964,-0.702404247644186,0.482427097083291,0.59527884769035,"TP73","7161","tumor protein p73"
"ENSG00000179119",788.206307969308,0.0497896875618482,0.0709015076637636,0.702237360000382,0.48253115027066,0.595338963070605,"SPTY2D1","144108","SPT2 chromatin protein domain containing 1"
"ENSG00000139187",5.24586438169233,-0.536373418314283,0.763850846301505,-0.702196536027096,0.482556605566661,0.595338963070605,"KLRG1","10219","killer cell lectin like receptor G1"
"ENSG00000165475",116.565211264946,0.116139501760842,0.165441080677343,0.701999172668286,0.482679679399069,0.59544095714267,"CRYL1","51084","crystallin lambda 1"
"ENSG00000177301",1.41576066228829,-1.06833702734446,1.52228917382194,-0.701796377269267,0.482806158361243,0.595547134409775,"KCNA2","3737","potassium voltage-gated channel subfamily A member 2"
"ENSG00000131781",18.4155306022661,-0.289086468312964,0.412142943694375,-0.701422826074966,0.483039181018295,0.59569454653791,"FMO5","2330","flavin containing monooxygenase 5"
"ENSG00000137098",2.47565417473941,0.790541323161383,1.12705939530621,0.70141939852833,0.483041319417679,0.59569454653791,"SPAG8","26206","sperm associated antigen 8"
"ENSG00000083067",2.37411420307254,0.815388634002371,1.16249860454387,0.701410419604161,0.483046921269817,0.59569454653791,"TRPM3","80036","transient receptor potential cation channel subfamily M member 3"
"ENSG00000002933",1.6107924608643,1.02742780080547,1.465059040681,0.701287642529336,0.483123524077243,0.595739164813454,"TMEM176A","55365","transmembrane protein 176A"
"ENSG00000171819",0.633640327047847,-1.58849331435093,2.265873386038,-0.701051225606431,0.483271047391699,0.595802516018193,"ANGPTL7","10218","angiopoietin like 7"
"ENSG00000105509",0.633640327047847,-1.58849331435093,2.265873386038,-0.701051225606431,0.483271047391699,0.595802516018193,"HAS1","3036","hyaluronan synthase 1"
"ENSG00000006837",9.30697006742393,0.453308580967375,0.646649781586994,0.701010955041035,0.483296178517947,0.595802516018193,"CDKL3","51265","cyclin dependent kinase like 3"
"ENSG00000185722",1765.9074755044,0.037129560916793,0.0530043295038716,0.70050053013275,0.483614774207736,0.59614541169903,"ANKFY1","51479","ankyrin repeat and FYVE domain containing 1"
"ENSG00000176601",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"MAP3K19","80122","mitogen-activated protein kinase kinase kinase 19"
"ENSG00000243955",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"GSTA1","2938","glutathione S-transferase alpha 1"
"ENSG00000003147",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"ICA1","3382","islet cell autoantigen 1"
"ENSG00000185467",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"KPNA7","402569","karyopherin subunit alpha 7"
"ENSG00000165120",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"SSMEM1","136263","serine rich single-pass membrane protein 1"
"ENSG00000151365",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"THRSP","7069","thyroid hormone responsive"
"ENSG00000137707",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"BTG4","54766","BTG anti-proliferation factor 4"
"ENSG00000214435",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"AS3MT","57412","arsenite methyltransferase"
"ENSG00000196136",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"SERPINA3","12","serpin family A member 3"
"ENSG00000214518",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"KRTAP2-2","728279","keratin associated protein 2-2"
"ENSG00000258713",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"C20orf141","128653","chromosome 20 open reading frame 141"
"ENSG00000279471",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,NA,NA,NA
"ENSG00000129450",0.352898276127729,-2.0265363350026,2.89425729052144,-0.700192184585459,0.48380729173419,NA,"SIGLEC9","27180","sialic acid binding Ig like lectin 9"
